"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002548","monocyte chemotaxis","44/11536","54/18805",0.814814814814815,1.32824138285303,3.04294012615629,0.00121257638066888,0.00332140486878868,0.00121760394207229,"6278/3627/7941/8792/6352/56833/1230/6347/4067/6354/5641/6283/3569/5054/3570/729230/57402/6368/796/6223/2358/199/2321/6346/3146/5155/26585/10488/158747/301/5196/351/8995/3958/8600/5800/4814/1843/9353/1511/4681/4856/6387/1524",44
"GO:0008608","attachment of spindle microtubules to kinetochore","44/11536","54/18805",0.814814814814815,1.32824138285303,3.04294012615629,0.00121257638066888,0.00332140486878868,0.00121760394207229,"55143/1062/10403/220134/4751/983/81620/332/9212/891/11004/29127/57405/10615/1894/55055/79980/9735/51115/3619/22919/27436/81929/8379/7756/79003/9183/998/11243/6795/3192/10524/9184/22933/23172/1060/8850/25936/56155/23411/5925/57082/324/8678",44
"GO:0030490","maturation of SSU-rRNA","44/11536","54/18805",0.814814814814815,1.32824138285303,3.04294012615629,0.00121257638066888,0.00332140486878868,0.00121760394207229,"705/10799/5822/23212/11157/23160/29777/4809/6227/25926/92856/55813/55720/6202/55226/6223/10885/55127/10171/27340/9790/79954/10199/27042/6217/8602/57050/11056/51504/25983/55272/10607/115939/65095/90121/6208/9277/51406/6234/8780/55781/404672/25879/2068",44
"GO:0031103","axon regeneration","44/11536","54/18805",0.814814814814815,1.32824138285303,3.04294012615629,0.00121257638066888,0.00332140486878868,0.00121760394207229,"1719/706/6696/7143/5604/10675/8634/5605/9856/2896/2043/2348/337/4099/5792/673/9860/8428/2316/3717/9314/23162/8578/1605/4756/23369/1270/2596/1495/22876/4548/5802/29956/4131/3371/596/9315/4747/2281/4313/3480/5764/347/3913",44
"GO:1902476","chloride transmembrane transport","85/11536","113/18805",0.752212389380531,1.22619226614952,3.03811702042211,0.00126486943202887,0.00346315154733207,0.00126956728932693,"2568/57348/6557/6508/3775/4948/1364/84561/22802/1184/6522/7439/2558/9022/3776/1080/2567/1183/2554/54831/2742/1179/6507/8542/1180/9629/2569/6559/63982/2562/26285/7351/6521/9990/2561/8001/57468/25932/57084/1192/10723/2570/55248/55129/1181/6560/1188/65010/10861/2557/2566/6512/2563/9635/1193/846/5349/2556/363/56996/57030/23155/2741/6529/1836/1182/55879/2560/53405/9016/57101/1186/2555/6509/65012/6558/2559/1185/5172/9498/55107/1811/6505/5348/2743",85
"GO:1904892","regulation of receptor signaling pathway via STAT","74/11536","97/18805",0.762886597938144,1.24359244748845,3.03006130973294,0.00129933651213464,0.00355599063514525,0.0013036014537138,"6352/3575/3458/7398/5788/7428/4771/64109/3569/2048/9021/55835/1438/1950/3587/5771/3578/8651/3455/2688/51379/51094/2185/1442/3586/5617/1444/3718/4851/1545/2074/602/3588/815/4760/1600/3717/9146/2147/7040/2033/10019/55801/4249/1443/2689/57599/51701/3815/1647/3976/84444/22876/1154/3454/5789/7297/3456/54741/3280/3567/2149/10464/11223/5753/5468/8835/3952/5618/857/2690/4485/2066/11122",74
"GO:0060412","ventricular septum morphogenesis","36/11536","43/18805",0.837209302325581,1.36474695997162,3.01648905172286,0.00131326753407336,0.00359102764044212,0.00131644577635834,"6664/1482/7468/6659/5629/54583/6091/64783/4851/3516/7046/657/4089/26508/4092/659/4846/60485/3280/2263/90/8321/2535/23493/6586/187/23462/7042/9353/7048/10370/7481/23414/7049/6926/652",36
"GO:0090114","COPII-coated vesicle budding","36/11536","43/18805",0.837209302325581,1.36474695997162,3.01648905172286,0.00131326753407336,0.00359102764044212,0.00131644577635834,"3638/6396/10113/9217/10959/51693/56681/27095/10342/10802/27141/10483/5861/5537/59349/51128/10972/553115/9871/1453/22872/9218/9632/22937/10427/79090/6399/60684/9919/22878/10484/51112/8452/375056/25956/10016",36
"GO:0099068","postsynapse assembly","65/11536","84/18805",0.773809523809524,1.26139806650816,3.02477380146405,0.00132072341105428,0.00360986385933778,0.00132335100329909,"6712/78999/10280/8883/2048/1000/3556/4139/55737/9148/11178/40/2895/391/23229/1399/4738/9040/2185/9419/5770/57468/9844/41/54413/7476/9113/869/54910/54862/5881/9294/22865/57142/10672/5728/1398/25/23369/55619/3360/89910/4038/2596/9378/2260/51517/5649/22899/5789/9379/5802/4884/22871/9732/94134/4131/115703/25945/7474/26999/1793/26045/9201/79953",65
"GO:0002763","positive regulation of myeloid leukocyte differentiation","51/11536","64/18805",0.796875,1.29899743195215,3.01839779839783,0.00134000356981592,0.00365941747413678,0.00134151701410078,"8792/1230/3458/5457/7124/8772/7305/3297/3059/10221/5578/3593/8111/796/3398/2124/920/10456/677/972/51176/841/50487/3605/9398/1435/7040/7189/5196/81501/4853/399665/5458/51561/1385/8600/3976/56998/22985/8737/7071/2242/5925/5530/3567/4739/4920/54997/54209/2353/4254",51
"GO:0009311","oligosaccharide metabolic process","51/11536","64/18805",0.796875,1.29899743195215,3.01839779839783,0.00134000356981592,0.00365941747413678,0.00134151701410078,"6489/8708/2529/2525/4759/3938/6484/3906/57733/11181/27090/7841/6476/8128/2528/4125/2760/51046/10690/81849/4668/10825/2683/2526/10317/2523/29906/8706/79690/7903/1486/2527/11253/4126/10402/8705/4864/2524/3074/6483/4247/9526/2548/3425/4758/8707/4123/2717/2530/23324/8972",51
"GO:0051346","negative regulation of hydrolase activity","76/11536","100/18805",0.76,1.23888696255201,3.0173730194538,0.00135949275808976,0.00370945644070546,0.00135986095148818,"3001/5365/1475/6317/5268/336/341/8530/2597/5271/274/5806/9806/1476/8710/6059/6318/23076/345/1378/3053/5054/10959/5345/51291/23143/54583/26998/5272/402/2779/5275/5997/7077/325/7448/27329/871/5962/51129/5055/51035/7014/3265/1676/50859/815/11261/65125/207/10565/5270/8725/6272/7957/5276/7013/11153/7009/93974/7076/22925/1893/5273/8434/710/1992/5269/5176/7078/6695/5274/23677/1471/4035/5104",76
"GO:0070936","protein K48-linked ubiquitination","76/11536","100/18805",0.76,1.23888696255201,3.0173730194538,0.00135949275808976,0.00370945644070546,0.00135986095148818,"11065/6502/3429/56888/7128/9111/22978/9978/83737/10393/7319/7321/57162/23352/997/8454/25906/9690/25847/25793/55658/5478/6049/51433/7706/9025/22980/11074/3093/54476/996/10075/7323/7328/7324/329/23220/51619/80196/25948/6047/267/54765/7326/7327/51283/6048/149603/6737/10477/27246/10475/10299/7322/10210/8881/10425/51366/8697/11337/81847/23077/5071/7337/26268/8945/6500/29882/7320/81790/8452/81545/90864/26249/80263/23327",76
"GO:0030858","positive regulation of epithelial cell differentiation","58/11536","74/18805",0.783783783783784,1.27765725156502,3.01480904010728,0.00136443493190947,0.00371975127323906,0.00136363496554881,"5080/4821/8842/5317/55506/2296/1594/2810/10626/7480/1030/474/2118/5469/8456/79413/100133941/3596/655/5054/8202/3975/5727/7421/654/4851/51176/2668/2302/9555/10527/4825/8643/694/2658/7849/6820/572/650/7161/5583/2116/3976/6662/5076/5991/54806/1499/94/5920/7716/2247/4926/58495/55273/247/6424/652",58
"GO:0032732","positive regulation of interleukin-1 production","58/11536","74/18805",0.783783783783784,1.27765725156502,3.01480904010728,0.00136443493190947,0.00371975127323906,0.00136363496554881,"55765/5004/51311/64581/8767/9447/3495/3458/3066/3965/4210/10626/7124/5027/3569/834/7305/3428/24145/10333/55655/64127/796/4615/7855/5970/6363/10892/566/7099/3146/841/177/3605/79792/353514/10972/3717/6284/3098/114548/351/22900/6774/3603/3670/11027/10392/29108/2150/3315/22861/4088/1958/7474/948/4023/4671",58
"GO:0060759","regulation of response to cytokine stimulus","144/11536","201/18805",0.716417910447761,1.16784316972695,3.01379665421268,0.00137435849751621,0.00374520047952704,0.00137296446770919,"7850/4321/11274/9636/6352/11240/8767/3654/3574/8970/4938/4940/2950/64135/26228/8877/25939/81030/5788/7444/23586/7805/7128/6850/3569/7097/7852/8772/8904/3091/7186/5469/100133941/834/79444/958/5771/9641/7294/10293/9470/2672/10010/9971/23170/6091/51441/6868/28511/9261/10062/29883/2131/1660/51208/389856/5770/972/3665/7099/5781/3093/9825/54726/841/7737/335/5777/9093/22954/29761/837/1540/5516/171392/10554/331/1435/8996/56928/284/103/3661/7132/11277/9314/383/10019/58509/54765/26065/1906/29110/253943/22900/81858/5598/5048/204851/10555/3557/79594/51588/57663/6773/7376/1893/6880/8737/5607/8408/26525/59307/1154/4317/29108/2150/5071/2874/10401/11140/56339/23405/166/26058/57506/3554/7474/558/54209/6586/7837/9353/5468/4671/54502/2621/11213/3263/857/3551/4982/3572/9370",144
"GO:0006720","isoprenoid metabolic process","91/11536","122/18805",0.745901639344262,1.21590502148655,3.01394110907485,0.00137736349005396,0.00375178248596463,0.00137537738552613,"7804/4597/23590/6715/6017/3422/27235/24/57016/2224/1557/8608/50700/8813/5947/1956/5406/131/3157/1551/1056/79644/6121/1109/231/5949/1544/10196/10577/5264/1562/1798/59342/1577/4598/8818/54576/8694/1545/128/1645/10170/130/2222/64577/4047/1559/22845/51109/53630/1565/79947/54905/54344/3988/3156/9249/27429/1382/9227/57107/124/8854/220/8630/10654/51635/1576/56603/1571/1392/1558/7054/55825/57104/9453/224/54884/1543/8644/5919/5950/216/1592/126/3991/4035/8228/125/4036/3158",91
"GO:0001837","epithelial to mesenchymal transition","138/11536","192/18805",0.71875,1.17164474254508,3.01153796014536,0.0013856653941644,0.00377278087422683,0.00138307524873018,"2146/6317/2296/8092/3066/2253/3182/8751/7422/23028/3569/3091/4192/9221/655/2651/6949/265/4139/8091/2932/80237/6422/3170/5747/5534/80204/2043/101/10155/25805/51094/3553/7074/7472/6910/9444/4851/51176/2475/59349/51384/79755/6386/6615/6275/653/26585/3037/3516/4040/2316/7046/7040/553115/1655/9820/7080/23187/1906/10630/23332/4089/4087/57142/26508/6093/183/23275/5728/4092/9475/10439/650/5515/1605/25937/4684/7291/80199/7148/55223/2260/6662/2022/57669/4855/6934/2263/90/200734/1499/2295/1601/2013/84148/10521/23493/4088/4017/84172/28984/3082/10253/182/23272/7474/90864/9231/1942/10979/10016/23462/10252/7042/23122/7048/753/2042/1277/6591/58495/55273/4488/7481/1909/7041/4487/3249/54361/25800/7043/7049/6926/3479/652/3169/2625",138
"GO:0032635","interleukin-6 production","128/11536","177/18805",0.72316384180791,1.17883980974322,3.01150180801871,0.00138685361419997,0.00377278732242601,0.00138307761259519,"55765/5004/51311/64581/8767/1051/136/1535/3458/5336/5450/64135/3329/4829/10288/7096/9466/4828/23586/3929/409/5603/7128/3965/81622/1445/671/26191/6504/6850/7124/5027/3569/7097/64170/3071/8808/3556/6376/2000/7305/5724/55024/3570/140885/10333/11006/3552/9971/64127/3106/4615/2069/3635/695/84818/5970/80149/9261/682/199/7292/1660/3586/972/7099/3553/3146/2302/5777/27178/59341/4843/27179/5452/23208/177/3605/9181/353514/8915/7040/91966/50943/4155/27202/7189/961/351/23765/148022/6774/3603/824/2693/8692/51284/7291/79671/3670/11027/7098/10392/26525/29108/9655/2150/10865/4345/56848/57506/408/54093/10365/3082/7474/2149/948/54209/4023/90865/3952/7494/2621/11213/26137/7349/114899",128
"GO:0032675","regulation of interleukin-6 production","128/11536","177/18805",0.72316384180791,1.17883980974322,3.01150180801871,0.00138685361419997,0.00377278732242601,0.00138307761259519,"55765/5004/51311/64581/8767/1051/136/1535/3458/5336/5450/64135/3329/4829/10288/7096/9466/4828/23586/3929/409/5603/7128/3965/81622/1445/671/26191/6504/6850/7124/5027/3569/7097/64170/3071/8808/3556/6376/2000/7305/5724/55024/3570/140885/10333/11006/3552/9971/64127/3106/4615/2069/3635/695/84818/5970/80149/9261/682/199/7292/1660/3586/972/7099/3553/3146/2302/5777/27178/59341/4843/27179/5452/23208/177/3605/9181/353514/8915/7040/91966/50943/4155/27202/7189/961/351/23765/148022/6774/3603/824/2693/8692/51284/7291/79671/3670/11027/7098/10392/26525/29108/9655/2150/10865/4345/56848/57506/408/54093/10365/3082/7474/2149/948/54209/4023/90865/3952/7494/2621/11213/26137/7349/114899",128
"GO:0002686","negative regulation of leukocyte migration","46/11536","57/18805",0.807017543859649,1.31553093899798,3.00550403809401,0.00139686390341859,0.00379506823135868,0.00139124563896388,"56833/6347/11240/3162/2841/11314/26228/969/9466/100/1652/4282/613/1588/23143/84830/134/5734/8976/79890/6366/9518/653/26585/207/27202/1803/1265/9750/6370/23236/4345/7130/3204/4763/375056/1843/9353/727/4681/90865/4856/6387/11117/347/79148",46
"GO:0051452","intracellular pH reduction","46/11536","57/18805",0.807017543859649,1.31553093899798,3.00550403809401,0.00139686390341859,0.00379506823135868,0.00139124563896388,"56833/50617/533/9296/551/525/356/3920/9114/6556/760/2896/8804/54982/23545/57468/51606/25932/552/523/526/7879/527/55647/3916/155066/537/84679/51382/10312/10159/54664/1182/8992/1201/5538/23315/23312/535/766/23682/9497/7337/1203/596/1657",46
"GO:0051703","biological process involved in intraspecies interaction between organisms","46/11536","57/18805",0.807017543859649,1.31553093899798,3.00550403809401,0.00139686390341859,0.00379506823135868,0.00139124563896388,"2019/26047/551/1814/1141/7101/2131/2055/552/50944/54413/5020/6899/22941/2925/23542/1979/51297/1742/57680/5728/1855/1815/8195/4204/9378/1620/157680/9379/7054/3784/23230/23152/4057/2571/22829/54209/5021/5108/585/6310/9369/7349/57502/2922/1524",46
"GO:0032968","positive regulation of transcription elongation by RNA polymerase II","41/11536","50/18805",0.82,1.33669382801664,3.00315006292331,0.00139802607799855,0.00379506823135868,0.00139124563896388,"51755/5469/112950/9440/9862/4686/79577/9442/80237/904/8178/9282/9477/22916/10915/8861/51586/23476/6837/51003/80306/54797/9412/8812/9439/55090/8621/23613/22936/9443/6830/1025/905/29079/10001/81857/10025/1499/2962/55837/643376",41
"GO:0046636","negative regulation of alpha-beta T cell activation","41/11536","50/18805",0.82,1.33669382801664,3.00315006292331,0.00139802607799855,0.00379506823135868,0.00139124563896388,"10859/864/430/11314/969/30009/6375/3549/3965/865/6522/83737/54542/8651/3558/384/80149/7292/3718/3146/3956/868/3142/51043/50943/301/135/3566/8764/4092/149041/8995/3958/3077/9655/604/6776/57045/80762/6469/2737",41
"GO:0003180","aortic valve morphogenesis","33/11536","39/18805",0.846153846153846,1.37932758988584,2.98728246563057,0.0014519533702596,0.00393306909108635,0.00144183579507305,"1482/2626/4878/6091/4091/4851/4772/6615/7040/4087/26508/6093/9475/387/7291/4846/6662/5925/23493/182/1942/6586/23462/9353/7048/6591/7075/1009/11096/11117/2006/652/2625",33
"GO:0007031","peroxisome organization","33/11536","39/18805",0.846153846153846,1.37932758988584,2.98728246563057,0.0014519533702596,0.00393306909108635,0.00144183579507305,"5194/10059/215/5830/10005/55670/4591/51/8239/5828/5192/51762/9409/4976/51555/5189/5195/5826/5190/8504/56947/51024/54469/5824/5825/11145/57506/8799/5191/225/65084/5193/8800",33
"GO:0060323","head morphogenesis","33/11536","39/18805",0.846153846153846,1.37932758988584,2.98728246563057,0.0014519533702596,0.00393306909108635,0.00144183579507305,"1749/7473/22943/3549/29123/23648/64220/5781/673/51176/5083/6899/7040/2033/8879/5156/4621/6497/25976/10159/59338/22930/6237/157680/25836/84159/444/1277/4313/83716/4487/7043/7122",33
"GO:0070884","regulation of calcineurin-NFAT signaling cascade","33/11536","39/18805",0.846153846153846,1.37932758988584,2.98728246563057,0.0014519533702596,0.00393306909108635,0.00144183579507305,"64581/5336/9454/7124/2932/5534/8445/58529/5725/5621/10523/9472/1827/2475/11261/9495/89/493/63928/5598/10519/51778/5533/2274/2065/10725/9455/5532/5530/6548/29995/23261/3479",33
"GO:0071312","cellular response to alkaloid","33/11536","39/18805",0.846153846153846,1.37932758988584,2.98728246563057,0.0014519533702596,0.00393306909108635,0.00144183579507305,"890/1111/5888/641/114/3351/779/55151/1312/6262/6261/7052/836/6507/4988/4193/6569/9400/23514/10919/6263/840/6506/4204/598/1392/7054/6546/839/845/1393/2946/6505",33
"GO:0042471","ear morphogenesis","97/11536","131/18805",0.740458015267176,1.20703129135742,2.99549343526576,0.0014683720533208,0.00397585164905544,0.00145751958349783,"5459/8820/8557/2253/1749/7545/4647/2290/3638/2138/2254/474/2048/613/5629/525/10736/5594/55636/23513/5456/53904/79955/7547/2637/8323/4669/5818/6647/5978/6495/57053/3198/6899/9368/7471/51168/10083/8575/1906/7849/55584/1855/5754/9132/6169/2624/7976/11078/7291/9423/6909/7007/9935/10427/2260/220/6662/25861/1750/5076/4762/51141/8516/1856/2263/7020/51761/25836/3199/579/3784/5595/2535/2299/5357/10253/1301/80184/25945/7474/1280/55084/5396/57728/26018/116039/1909/6678/4487/3249/4646/2487/6935/6926/80736/2625",97
"GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","80/11536","106/18805",0.754716981132076,1.23027503729097,2.99506335592791,0.0014707582223091,0.00398061870206413,0.00145926715200114,"991/6790/5347/79016/7805/57817/23287/9978/7415/1950/10221/10134/55212/2932/5716/152559/26263/57761/5747/5886/7018/1050/8078/6613/23640/2185/27185/8517/55743/55294/4193/4287/51548/57154/6923/64110/51343/859/7341/207/22933/149628/4780/8312/65992/28951/2931/9817/9709/1263/1453/6872/11236/5663/55070/25898/5728/1855/4092/28952/3300/10444/6449/1452/5601/863/8554/10273/1454/11337/23411/2729/9655/5071/1601/29997/90865/5988/7041/1191",80
"GO:0170035","L-amino acid catabolic process","60/11536","77/18805",0.779220779220779,1.27021903200821,2.99316740128665,0.00147550524471593,0.00399007219384933,0.0014627327363905,"3620/6999/875/8564/80150/8942/23464/10247/10993/2805/56922/51268/384/3034/4143/4842/4942/189/2806/5625/2744/1610/8659/1743/3242/4843/64577/2572/6470/10841/5053/383/493/2875/2747/23498/58510/4846/3712/23576/883/56267/3081/2752/2571/549/2184/2746/3067/27165/3155/2954/5860/3176/64087/8528/1036/6898/10157/51380",60
"GO:0170040","proteinogenic amino acid catabolic process","60/11536","77/18805",0.779220779220779,1.27021903200821,2.99316740128665,0.00147550524471593,0.00399007219384933,0.0014627327363905,"3620/6999/875/8564/80150/8942/23464/10247/10993/2805/56922/2653/51268/384/3034/4143/4842/4942/189/2806/5625/2744/1610/8659/1743/3242/4843/2572/6470/10841/5053/383/493/2875/2747/23498/2731/58510/4846/3712/23576/3081/2752/2571/549/2184/2746/3067/27165/3155/2954/5860/275/3176/64087/8528/1036/6898/10157/51380",60
"GO:0006695","cholesterol biosynthetic process","53/11536","67/18805",0.791044776119403,1.28949349990685,2.99040500822313,0.00148496897930139,0.00400801799863101,0.00146931154370519,"1717/4597/29881/3422/3930/2224/10449/10682/2539/50814/3638/348/1080/3157/5594/152559/6721/2770/6307/3837/4598/343/9444/5566/64137/335/2222/47/4047/1727/10613/10162/3988/3156/8720/51360/9619/22937/338/10654/51141/5562/7108/11160/1718/5563/51478/2246/6309/1581/6720/23541/3158",53
"GO:0042058","regulation of epidermal growth factor receptor signaling pathway","53/11536","67/18805",0.791044776119403,1.28949349990685,2.99040500822313,0.00148496897930139,0.00400801799863101,0.00146931154370519,"4318/2537/5898/867/23636/5329/1956/5795/5149/356/6654/5771/4878/9125/79651/55658/6868/10825/55704/9001/89853/7879/5148/868/58533/1845/7040/634/27246/2852/5782/7251/84619/183/5774/9026/23624/79643/5899/27131/3672/9655/3092/10253/64285/8527/5753/2241/1012/9961/9052/150/10551",53
"GO:1902653","secondary alcohol biosynthetic process","53/11536","67/18805",0.791044776119403,1.28949349990685,2.99040500822313,0.00148496897930139,0.00400801799863101,0.00146931154370519,"1717/4597/29881/3422/3930/2224/10449/10682/2539/50814/3638/348/1080/3157/5594/152559/6721/2770/6307/3837/4598/343/9444/5566/64137/335/2222/47/4047/1727/10613/10162/3988/3156/8720/51360/9619/22937/338/10654/51141/5562/7108/11160/1718/5563/51478/2246/6309/1581/6720/23541/3158",53
"GO:0032456","endocytic recycling","69/11536","90/18805",0.766666666666667,1.24975439204808,2.99195380431255,0.00148529096978971,0.00400801799863101,0.00146931154370519,"65009/57706/85377/10938/84079/88/10228/55737/23513/10807/22853/382/7260/10311/10123/79958/11267/4218/9784/8724/8766/9559/7879/80852/50487/8723/9110/11021/54918/30844/9146/8675/9727/537/51552/9495/51762/10079/79778/738/23527/9230/950/28952/54520/23673/81609/8674/9912/51375/5872/2060/6293/55275/22876/392/84440/157680/30845/27065/23339/163486/57020/23426/84162/55610/64284/6653/30846",69
"GO:0051453","regulation of intracellular pH","69/11536","90/18805",0.766666666666667,1.24975439204808,2.99195380431255,0.00148529096978971,0.00400801799863101,0.00146931154370519,"56833/6508/4948/50617/55858/6522/6549/57282/533/506/9296/551/525/1080/356/3920/80231/9114/6556/760/2896/8804/54982/23545/6521/10479/9777/57468/51606/25932/552/523/526/65010/8671/7879/527/55647/3916/11261/65082/155066/537/84679/51382/10312/10159/54664/6550/1182/8992/1201/5538/23315/23312/535/766/23682/57835/9497/7337/6553/51151/1203/6548/596/1657/9498/1811",69
"GO:0032253","dense core granule localization","21/11536","23/18805",0.91304347826087,1.48836534402702,2.95225079249093,0.00151706928559891,0.00407476228968589,0.00149377953695194,"80128/4133/3799/8618/547/6616/10749/3798/23095/8499/4204/5864/6814/6813/23025/10497/26115/6812/93664/8938/55638",21
"GO:0032986","protein-DNA complex disassembly","21/11536","23/18805",0.91304347826087,1.48836534402702,2.95225079249093,0.00151706928559891,0.00407476228968589,0.00149377953695194,"3159/29028/4609/92815/6749/4778/6597/54454/6599/11198/6418/6603/9349/6602/6598/6605/83743/7141/6604/8289/6601",21
"GO:0033762","response to glucagon","21/11536","23/18805",0.91304347826087,1.48836534402702,2.95225079249093,0.00151706928559891,0.00407476228968589,0.00149377953695194,"890/445/114/2642/1537/2641/26291/2778/5566/2740/5207/6198/9340/1385/5573/1407/1373/6794/6720/1036/3158",21
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore","21/11536","23/18805",0.91304347826087,1.48836534402702,2.95225079249093,0.00151706928559891,0.00407476228968589,0.00149377953695194,"55143/4751/983/332/9212/891/29127/10615/1894/55055/9735/3619/9183/998/3192/10524/22933/8850/23411/324/8678",21
"GO:0060008","Sertoli cell differentiation","21/11536","23/18805",0.91304347826087,1.48836534402702,2.95225079249093,0.00151706928559891,0.00407476228968589,0.00149377953695194,"6943/1761/3552/4914/190/2316/2623/6382/51742/5872/9667/6662/546/2516/3624/5926/5914/22862/2241/3295/54361",21
"GO:0060444","branching involved in mammary gland duct morphogenesis","21/11536","23/18805",0.91304347826087,1.48836534402702,2.95225079249093,0.00151706928559891,0.00407476228968589,0.00149377953695194,"5469/6356/5371/6714/11331/7421/1435/859/1969/10765/7040/4041/374/8945/7474/4488/2099/54361/367/6926/5241",21
"GO:0060706","cell differentiation involved in embryonic placenta development","21/11536","23/18805",0.91304347826087,1.48836534402702,2.95225079249093,0.00151706928559891,0.00407476228968589,0.00149377953695194,"79733/10733/639/2709/6789/6768/4188/10049/9421/79977/6788/7855/6665/10653/841/6615/3856/3976/8521/7026/3880",21
"GO:0071305","cellular response to vitamin D","21/11536","23/18805",0.91304347826087,1.48836534402702,2.95225079249093,0.00151706928559891,0.00407476228968589,0.00149377953695194,"1594/5469/8202/8805/6422/5292/5251/1591/6256/7421/6257/22938/846/8074/5179/2242/54332/25959/3371/6591/4330",21
"GO:0090042","tubulin deacetylation","21/11536","23/18805",0.91304347826087,1.48836534402702,2.95225079249093,0.00151706928559891,0.00407476228968589,0.00149377953695194,"55689/1810/10474/2316/2033/22933/6871/51562/2339/10013/8850/2648/26009/112869/4752/5562/5563/11076/56271/10129/4137",21
"GO:0097062","dendritic spine maintenance","21/11536","23/18805",0.91304347826087,1.48836534402702,2.95225079249093,0.00151706928559891,0.00407476228968589,0.00149377953695194,"9456/348/2213/91752/8898/55737/5621/2534/2904/2017/3706/9463/3630/351/23613/51104/4739/3643/54209/3675/3480",21
"GO:0140112","extracellular vesicle biogenesis","21/11536","23/18805",0.91304347826087,1.48836534402702,2.95225079249093,0.00151706928559891,0.00407476228968589,0.00149377953695194,"3458/10987/8027/27183/5873/11267/6386/8766/7879/9146/9525/10079/7251/10015/23400/6382/55512/5071/6385/27243/947",21
"GO:0006884","cell volume homeostasis","30/11536","35/18805",0.857142857142857,1.39724093520903,2.96327046245659,0.00157111653811709,0.00420749769866964,0.00154243941541179,"6557/3783/84561/5027/6344/2784/6559/361/9990/51704/57468/10723/9943/1207/1874/6560/79714/59341/6343/65125/56996/1182/1201/80131/6558/27347/11194/1185/358/3778",30
"GO:0009156","ribonucleoside monophosphate biosynthetic process","30/11536","35/18805",0.857142857142857,1.39724093520903,2.96327046245659,0.00157111653811709,0.00420749769866964,0.00154243941541179,"7378/8833/5471/353/10606/1633/100/3251/158/7372/5634/2618/790/221823/272/54963/51727/1723/3614/132/471/5631/271/55312/978/159/318/5198/270/3615",30
"GO:0031342","negative regulation of cell killing","30/11536","35/18805",0.857142857142857,1.39724093520903,2.96327046245659,0.00157111653811709,0.00420749769866964,0.00154243941541179,"10859/3575/3824/5788/409/3965/6318/1378/5817/2213/3071/3135/3596/3134/3805/3106/5272/2885/3635/3105/3565/3133/7040/634/2671/1398/5819/5532/100507436/1524",30
"GO:0045940","positive regulation of steroid metabolic process","30/11536","35/18805",0.857142857142857,1.39724093520903,2.96327046245659,0.00157111653811709,0.00420749769866964,0.00154243941541179,"133/6770/3458/7124/348/5594/152559/3552/6721/2770/3837/654/9444/5566/64137/335/1081/51360/9619/22937/6342/26119/5562/1601/2488/2246/1581/6720/3480/54361",30
"GO:0050775","positive regulation of dendrite morphogenesis","30/11536","35/18805",0.857142857142857,1.39724093520903,2.96327046245659,0.00157111653811709,0.00420749769866964,0.00154243941541179,"7804/2048/84079/6792/2043/26039/4076/7074/1627/23316/56965/3706/1523/9820/816/23011/10458/5048/10013/11141/5649/5789/23363/27067/8322/29882/51265/7779/80823/65981",30
"GO:0090075","relaxation of muscle","30/11536","35/18805",0.857142857142857,1.39724093520903,2.96327046245659,0.00157111653811709,0.00420749769866964,0.00154243941541179,"136/7136/5142/5997/156/1113/6647/488/5028/476/5290/5144/3759/89/487/4762/2982/6546/6588/8654/5592/5025/3270/6717/2934/481/2946/477/6833/5350",30
"GO:0099010","modification of postsynaptic structure","30/11536","35/18805",0.857142857142857,1.39724093520903,2.96327046245659,0.00157111653811709,0.00420749769866964,0.00154243941541179,"1812/5216/6780/54583/8936/22839/5217/154796/29888/6710/10487/7074/998/25978/3706/56341/23191/5908/10810/79012/10458/116987/387/9912/23098/11346/10486/85458/57496/388",30
"GO:0010718","positive regulation of epithelial to mesenchymal transition","48/11536","60/18805",0.8,1.30409153952843,2.97202631637387,0.001580497853668,0.0042272836666202,0.00154969281375557,"2146/6317/2296/8092/3066/23028/3569/4192/655/2651/5747/101/25805/3553/7074/4851/51176/2475/6386/6615/7046/7040/10630/4089/4087/183/10439/650/25937/7291/7148/2022/6934/90/1499/1601/2013/4088/4017/28984/182/10979/7042/7048/1277/7041/7043/652",48
"GO:0042733","embryonic digit morphogenesis","48/11536","60/18805",0.8,1.30409153952843,2.97202631637387,0.001580497853668,0.0042272836666202,0.00154969281375557,"50515/3066/3549/4613/10018/79977/54928/60529/3239/8323/1954/79583/581/3227/3065/7289/2768/4851/3238/7476/51098/657/4041/4089/26005/3207/51776/27077/9464/7291/6909/4038/54903/1889/1499/1387/6299/7474/9742/6469/4488/116039/7704/4487/2737/2697/6926/652",48
"GO:0048168","regulation of neuronal synaptic plasticity","48/11536","60/18805",0.8,1.30409153952843,2.97202631637387,0.001580497853668,0.0042272836666202,0.00154969281375557,"9145/6285/57282/2048/2906/348/9513/1959/5923/9148/6855/1813/8541/7425/2902/1627/4218/8087/3265/2904/2332/3845/23154/815/3766/818/1742/2898/816/351/2903/57338/26012/5868/23237/27020/6900/3815/1201/22930/2905/5864/6543/4297/6622/4763/2915/79772",48
